113,281,265,MoveLeft,1850,265,None
114,274,265,MoveLeft,1850,265,None
115,267,265,MoveLeft,1850,265,None
116,260,265,MoveLeft,1850,265,None
117,253,265,MoveLeft,1850,265,None
118,246,265,MoveLeft,1850,265,None
119,239,265,MoveLeft,1850,265,None
120,232,265,MoveLeft,1850,265,None
121,225,265,MoveLeft,1850,265,None
124,232,265,MoveRight,1850,265,None
125,239,265,MoveRight,1850,265,None
126,246,265,MoveRight,1850,265,None
127,253,265,MoveRight,1850,265,None
128,260,265,MoveRight,1850,265,None
129,267,265,MoveRight,1850,265,None
130,274,265,MoveRight,1850,265,None
131,281,265,MoveRight,1850,265,None
132,288,265,MoveRight,1850,265,None
133,295,265,MoveRight,1850,265,None
134,302,265,MoveRight,1850,265,None
135,309,265,MoveRight,1850,265,None
136,316,265,MoveRight,1850,265,None
137,323,265,MoveRight,1850,265,None
138,330,265,MoveRight,1850,265,None
139,337,265,MoveRight,1850,265,None
140,344,265,MoveRight,1850,265,None
141,351,265,MoveRight,1850,265,None
142,358,265,MoveRight,1850,265,None
143,365,265,MoveRight,1850,265,None
144,372,265,MoveRight,1850,265,None
145,379,265,MoveRight,1850,265,None
146,386,265,MoveRight,1850,265,None
147,393,265,MoveRight,1850,265,None
148,400,265,MoveRight,1850,265,None
149,407,265,MoveRight,1850,265,None
150,414,265,MoveRight,1850,265,None
151,421,265,MoveRight,1850,265,None
152,428,265,MoveRight,1850,265,None
153,435,265,MoveRight,1850,265,None
154,442,265,MoveRight,1850,265,None
155,449,265,MoveRight,1850,265,None
156,456,265,MoveRight,1850,265,None
157,463,265,MoveRight,1850,265,None
158,470,265,MoveRight,1850,265,None
159,477,265,MoveRight,1850,265,None
160,484,265,MoveRight,1850,265,None
161,491,265,MoveRight,1850,265,None
162,498,265,MoveRight,1850,265,None
163,505,265,MoveRight,1850,265,None
164,512,265,MoveRight,1850,265,None
165,519,265,MoveRight,1850,265,None
172,519,265,Serve,1850,265,None
172,519,265,None,1850,265,None
173,519,265,None,1857,265,MoveRight
174,519,265,None,1864,265,MoveRight
175,519,265,None,1871,265,MoveRight
176,519,265,None,1878,265,MoveRight
177,519,265,None,1885,265,MoveRight
178,519,265,None,1892,265,MoveRight
179,519,265,None,1899,265,MoveRight
180,519,265,None,1906,265,MoveRight
